market,symbol,holder_name,holding_pct,rank
us,MNSO,Norges Bank Investment Management (NBIM),2.9009,1
us,MNSO,Keywise Capital Management (HK) Limited,0.7395,2
us,MNSO,Serenity Capital Management Pte. Ltd.,0.6914,3
us,MNSO,Marshall Wace LLP,0.6282,4
us,MNSO,Orbis Investment Management Ltd.,0.5788,5
us,MNSO,Millennium Management LLC,0.434,6
us,MNSO,HCEP Management Limited,0.3034,7
us,MNSO,"UBS Financial Services, Inc.",0.2783,8
us,MNSO,"Point72 Asset Management, L.P.",0.2754,9
us,MNSO,State Street Investment Management (US),0.2643,10
us,MNSO,"Jane Street Capital, L.L.C.",0.1973,11
us,MNSO,Serenity Capital LLC,0.1496,12
us,MNSO,Nordea Funds Oy,0.1473,13
us,MNSO,Nordea Investment Funds S.A.,0.0982,14
us,MNSO,HSBC Global Asset Management (UK) Limited,0.0964,15
us,MNSO,Legal & General Investment Management Ltd.,0.0882,16
us,MNSO,"Blackstone Alternative Asset Management, L.P.",0.0838,17
us,MNSO,Morgan Stanley & Co. LLC,0.0808,18
us,MNSO,"Goldman Sachs & Company, Inc.",0.0801,19
us,MNSO,"Aperio Group, LLC",0.0598,20
us,MNST,Coca-Cola Co,20.8836,1
us,MNST,Brandon Limited Partnerships,7.1641,2
us,MNST,"Vanguard Capital Management, LLC",4.6423,3
us,MNST,"BlackRock Institutional Trust Company, N.A.",4.017,4
us,MNST,State Street Investment Management (US),3.8782,5
us,MNST,Invesco Capital Management LLC,3.2921,6
us,MNST,AllianceBernstein L.P.,2.8309,7
us,MNST,"Loomis, Sayles & Company, L.P.",2.6488,8
us,MNST,JP Morgan Asset Management,2.2098,9
us,MNST,Invesco Capital Management (QQQ Trust),2.1227,10
us,MNST,"Geode Capital Management, L.L.C.",2.0066,11
us,MNST,"Vanguard Portfolio Management, LLC",1.5991,12
us,MNST,Janus Henderson Investors,1.1884,13
us,MNST,BlackRock Asset Management Ireland Limited,1.0188,14
us,MNST,Norges Bank Investment Management (NBIM),0.9217,15
us,MNST,Managed Account Advisors LLC,0.901,16
us,MNST,"Broadwood Capital, Inc.",0.829,17
us,MNST,"Arrowstreet Capital, Limited Partnership",0.7809,18
us,MNST,Fidelity Management & Research Company LLC,0.78,19
us,MNST,Ninety One UK Limited,0.7086,20
us,MNTK,Copelyn (John Anthony),40.4818,1
us,MNTK,Aktiv Investment Management Pty Ltd,15.665,2
us,MNTK,Govender (Theventheran Govindsamy),12.1387,3
us,MNTK,"BlackRock Institutional Trust Company, N.A.",2.6945,4
us,MNTK,Investec Wealth and Investment Management Pty Ltd,2.1725,5
us,MNTK,"Vanguard Capital Management, LLC",1.8889,6
us,MNTK,"Geode Capital Management, L.L.C.",1.2118,7
us,MNTK,Baader Bank AG,1.1276,8
us,MNTK,State Street Investment Management (US),0.9593,9
us,MNTK,McClain (Sean Fitzgerald),0.8017,10
us,MNTK,"American Century Investment Management, Inc.",0.6705,11
us,MNTK,"Dimensional Fund Advisors, L.P.",0.5175,12
us,MNTK,Shaik (Yunis),0.3795,13
us,MNTK,"Charles Schwab Investment Management, Inc.",0.3657,14
us,MNTK,Van (Asdalan Kevin A),0.3495,15
us,MNTK,"Northern Trust Investments, Inc.",0.3389,16
us,MNTK,Shaw (James A),0.3354,17
us,MNTK,Ciroli (John),0.3307,18
us,MNTK,Vanguard Fiduciary Trust Co,0.3037,19
us,MNTK,Hosking Partners LLP,0.2789,20
us,MNTN,Baroda Ventures LLC,10.9994,1
us,MNTN,"Wellington Management Company, LLP",10.1768,2
us,MNTN,"Mercato Management Legacy, LLC",10.1093,3
us,MNTN,Mercato Partners,10.1093,4
us,MNTN,Peak Investment Holdings LLC,5.0439,5
us,MNTN,Fidelity Management & Research Company LLC,4.6268,6
us,MNTN,Greycroft LP,3.379,7
us,MNTN,"Vanguard Capital Management, LLC",2.3558,8
us,MNTN,Pohlen (Patrick A),2.1626,9
us,MNTN,Qube Research & Technologies Ltd,1.2846,10
us,MNTN,Federated Hermes Global Investment Management Corp.,1.108,11
us,MNTN,Renaissance Technologies LLC,1.0591,12
us,MNTN,Columbia Threadneedle Investments (US),1.0351,13
us,MNTN,"American Financial Group, Inc.",0.9501,14
us,MNTN,Citadel Advisors LLC,0.905,15
us,MNTN,"Susquehanna International Group, LLP",0.8282,16
us,MNTN,Innes (Christopher Lee),0.8106,17
us,MNTN,BNP Paribas Securities Corp. North America,0.7937,18
us,MNTN,Millennium Management LLC,0.6434,19
us,MNTN,Mariner Wealth Advisors,0.5921,20
us,MNTS,Davidson Kempner Capital Management LP,6.3708,1
us,MNTS,Citadel Advisors LLC,2.3971,2
us,MNTS,Penserra Capital Management LLC,0.6923,3
us,MNTS,Rood (John C.),0.2946,4
us,MNTS,Virtu Americas LLC,0.1169,5
us,MNTS,"Geode Capital Management, L.L.C.",0.1156,6
us,MNTS,Layman (Jon),0.0852,7
us,MNTS,"Parisi Gray Wealth Management, LLC",0.0645,8
us,MNTS,Schwarz (Robert E),0.0344,9
us,MNTS,"UBS Financial Services, Inc.",0.0322,10
us,MNTS,GHIOCELA PROD COM SRL,0.0319,11
us,MNTS,Vanguard Global Advisers LLC,0.0303,12
us,MNTS,Ensler (Lon),0.0287,13
us,MNTS,Kabot (Brian),0.0223,14
us,MNTS,"SBI Securities Co., Ltd.",0.017,15
us,MNTS,Vanguard Fiduciary Trust Co,0.0146,16
us,MNTS,"Vanguard Capital Management, LLC",0.0118,17
us,MNTS,Reed (Kimberly A),0.0112,18
us,MNTS,Reiners (Linda J.),0.0112,19
us,MNTS,Mercado (Victorino),0.011,20
us,MNTSW,LMR Partners LLP,,1
us,MNTSW,Axon Capital LP,,2
us,MNTSW,"TD Securities, Inc.",,3
us,MNTSW,"Susquehanna International Group, LLP",,4
us,MNTSW,"Intellectus Partners, LLC",,5
us,MNTSW,Edward Jones,,6
us,MNTSW,"Wolverine Asset Management, LLC",,7
us,MNTSW,"UBS Financial Services, Inc.",,8
us,MNTSW,Quattro Financial Advisors LLC,,9
us,MNTSW,"Osaic Holdings, Inc.",,10
us,MNTSW,Privium Fund Management BV,,11
us,MNTSW,"Raymond James Financial Services Advisors, Inc.",,12
us,MNTSW,Capital International Investors,,13
us,MNTSW,Virtu Americas LLC,,14
us,MNTSW,Capital Research Global Investors,,15
us,MNTSW,"IONIC Capital Management, L.L.C.",,16
us,MNTSW,"Two Sigma Investments, LP",,17
us,MNTSW,Citadel Advisors LLC,,18
us,MNTSW,BofA Global Research (US),,19
us,MNTSW,TD Securities (USA) LLC,,20
us,MNY,Enterprise Innovation Holdings Ltd,23.1332,1
us,MNY,PCCW Media International Ltd,21.0962,2
us,MNY,Honig (Jonathan),7.3962,3
us,MNY,Wong (Daniel),5.1318,4
us,MNY,Honig (Elizabeth),2.0367,5
us,MNY,Bridgetown LLC/Cayman,1.4492,6
us,MNY,"Corsair Capital Management, L.P.",0.8239,7
us,MNY,Syz (Marc),0.7285,8
us,MNY,Wang (Daniel H.C.),0.6997,9
us,MNY,Lee (Susanna),0.6997,10
us,MNY,Fong (Derek),0.6997,11
us,MNY,Chan (Kenneth),0.6997,12
us,MNY,Teichman (Steven),0.4883,13
us,MNY,Thakur (Shravan),0.3905,14
us,MNY,Pai (Wallace),0.3865,15
us,MNY,Renaissance Technologies LLC,0.3464,16
us,MNY,Murthy (Rohith),0.1996,17
us,MNY,"Susquehanna International Group, LLP",0.0834,18
us,MNY,"Osaic Holdings, Inc.",0.0824,19
us,MNY,"Deltec Asset Management, LLC",0.0706,20
us,MNYWW,"TD Securities, Inc.",,1
us,MNYWW,Finepoint Capital LP,,2
us,MNYWW,"Q Global Advisors, LLC",,3
us,MNYWW,"Moore Capital Management, LP",,4
us,MNYWW,"Aristeia Capital, L.L.C.",,5
us,MNYWW,"Jane Street Capital, L.L.C.",,6
us,MNYWW,StoneX Group Inc.,,7
us,MNYWW,"Wolverine Asset Management, LLC",,8
us,MNYWW,"Susquehanna International Group, LLP",,9
us,MNYWW,Virtu Americas LLC,,10
us,MNYWW,"RBC Dominion Securities, Inc.",,11
us,MNYWW,"Deltec Asset Management, LLC",,12
us,MNYWW,OMERS Administration Corporation,,13
us,MNYWW,Marex Group plc,,14
us,MNYWW,Clear Street Group Inc,,15
us,MNYWW,Clear Street LLC,,16
us,MNYWW,"Stonehage Fleming Financial Services Holdings, Ltd.",,17
us,MNYWW,RBC Private Counsel (USA) Inc.,,18
us,MNYWW,National Bank of Canada,,19
us,MNYWW,"UBS Financial Services, Inc.",,20
us,MO,"Vanguard Capital Management, LLC",6.5176,1
us,MO,"BlackRock Institutional Trust Company, N.A.",5.3737,2
us,MO,State Street Investment Management (US),4.2992,3
us,MO,"Charles Schwab Investment Management, Inc.",3.2505,4
us,MO,"Geode Capital Management, L.L.C.",2.7538,5
us,MO,"Vanguard Portfolio Management, LLC",2.1084,6
us,MO,Capital Research Global Investors,1.5378,7
us,MO,"GQG Partners, LLC",1.4274,8
us,MO,Columbia Threadneedle Investments (US),1.2503,9
us,MO,Capital World Investors,1.1028,10
us,MO,"Northern Trust Investments, Inc.",0.7394,11
us,MO,BlackRock Asset Management Ireland Limited,0.6034,12
us,MO,Legal & General Investment Management Ltd.,0.5882,13
us,MO,Vanguard Fiduciary Trust Co,0.5655,14
us,MO,Invesco Capital Management LLC,0.5655,15
us,MO,"Arrowstreet Capital, Limited Partnership",0.5511,16
us,MO,Parametric Portfolio Associates LLC,0.5282,17
us,MO,Morgan Stanley Smith Barney LLC,0.454,18
us,MO,"UBS Financial Services, Inc.",0.4464,19
us,MO,Nuveen LLC,0.4459,20
us,MOB,Wexford Capital LP,7.0799,1
us,MOB,Chernett (Jorey),6.4366,2
us,MOB,Segal (Yossi),4.7464,3
us,MOB,Bard Associates Inc.,3.3764,4
us,MOB,Elkayam (Oren),2.6867,5
us,MOB,Balyasny Asset Management LP,2.0597,6
us,MOB,"Raymond James & Associates, Inc.",1.9118,7
us,MOB,Apis Capital Advisors LLC,1.06,8
us,MOB,"Goldman Sachs & Company, Inc.",0.4299,9
us,MOB,"Jane Street Capital, L.L.C.",0.3846,10
us,MOB,Marshall Wace LLP,0.3763,11
us,MOB,Gelfer (Liad),0.1751,12
us,MOB,"Engineers Gate Manager, L.P.",0.1575,13
us,MOB,"Raymond James Financial Services Advisors, Inc.",0.1488,14
us,MOB,"Hennion & Walsh Asset Management, Inc.",0.1254,15
us,MOB,"Osaic Holdings, Inc.",0.1108,16
us,MOB,"Susquehanna International Group, LLP",0.1085,17
us,MOB,XTX Markets LLC,0.1016,18
us,MOB,"Two Sigma Investments, LP",0.1006,19
us,MOB,Morgan Stanley Smith Barney LLC,0.0971,20
us,MOBI,Osage Partners,10.2586,1
us,MOBI,"Longitude Capital Management Co., LLC",9.7904,2
us,MOBI,Gilde Healthcare Partners B.V.,6.2816,3
us,MOBI,Synapse Investment LP,5.9733,4
us,MOBI,"Vanguard Capital Management, LLC",1.3364,5
us,MOBI,Curnes (Nelson Bunker),0.9283,6
us,MOBI,Bellevue Asset Management AG,0.3008,7
us,MOBI,"Putnam Investment Management, L.L.C.",0.2653,8
us,MOBI,Curnes (Thomas Jordan II),0.2107,9
us,MOBI,"Charles Schwab Investment Management, Inc.",0.1412,10
us,MOBI,"Vanguard Portfolio Management, LLC",0.0412,11
us,MOBI,Vanguard Global Advisers LLC,0.0139,12
us,MOBI,Indiana Trust & Investment Management Company,0.006,13
us,MOBX,Peterson (James J),3.1363,1
us,MOBX,Armistice Capital LLC,2.2519,2
us,MOBX,Sage Hill Investors LLC,2.0955,3
us,MOBX,Samini (Keyvan),2.0768,4
us,MOBX,"Vanguard Capital Management, LLC",1.5355,5
us,MOBX,Battaglia (Fabrizio),1.5169,6
us,MOBX,"Vanguard Capital Wealth Advisors, LLC.",1.3587,7
us,MOBX,Goerner (Frederick C),1.2921,8
us,MOBX,Long (Michael J),0.833,9
us,MOBX,"Geode Capital Management, L.L.C.",0.6614,10
us,MOBX,"Alessandra Capital Management, LLC",0.4586,11
us,MOBX,Busch (Kurt F),0.4065,12
us,MOBX,Sansone (Philip),0.3736,13
us,MOBX,"UBS Financial Services, Inc.",0.3586,14
us,MOBX,Carpou (Bill),0.3575,15
us,MOBX,Aldrich (David J),0.3513,16
us,MOBX,State Street Investment Management (US),0.3509,17
us,MOBX,Vanguard Fiduciary Trust Co,0.3448,18
us,MOBX,"Abante Asesores Gestión, S.G.I.I.C., S.A.",0.1837,19
us,MOBX,"Northern Trust Investments, Inc.",0.1288,20
us,MOBXW,Clear Street LLC,,1
us,MOBXW,Clear Street Group Inc,,2
us,MOBXW,"Aristeia Capital, L.L.C.",,3
us,MOBXW,Arena Capital Advisors LLC,,4
us,MOBXW,"Whitebox Advisors, L.L.C.",,5
us,MOBXW,"Aristides Capital, L.L.C.",,6
us,MOBXW,Nokomis Capital LLC,,7
us,MOBXW,Virtu Americas LLC,,8
us,MOBXW,"Connective Capital Management, LLC",,9
us,MOBXW,"Susquehanna International Group, LLP",,10
us,MOBXW,"Vanguard Capital Wealth Advisors, LLC.",,11
us,MOBXW,Greenland Capital Management LP,,12
us,MOBXW,"Two Sigma Investments, LP",,13
us,MOBXW,Empirical Wealth Management,,14
us,MOBXW,Tower Research Capital LLC,,15
us,MOBXW,Polar Asset Management Partners Inc.,,16
us,MOBXW,"Wolverine Asset Management, LLC",,17
us,MOBXW,"TD Securities, Inc.",,18
us,MOBXW,BofA Global Research (US),,19
us,MOBXW,"UBS Financial Services, Inc.",,20
us,MOD,"BlackRock Institutional Trust Company, N.A.",6.5174,1
us,MOD,"Vanguard Portfolio Management, LLC",4.4508,2
us,MOD,"Vanguard Capital Management, LLC",4.449,3
us,MOD,Capital Research Global Investors,3.2192,4
us,MOD,"T. Rowe Price Associates, Inc.",3.1177,5
us,MOD,State Street Investment Management (US),2.7984,6
us,MOD,"Paradigm Capital Management, Inc.",2.7409,7
us,MOD,"Geode Capital Management, L.L.C.",2.3662,8
us,MOD,"Invesco Advisers, Inc.",2.2323,9
us,MOD,WT Asset Management Limited,2.1899,10
us,MOD,Fuller & Thaler Asset Management Inc.,2.0368,11
us,MOD,"Wellington Management Company, LLP",1.9205,12
us,MOD,Artisan Partners Limited Partnership,1.8602,13
us,MOD,"Dimensional Fund Advisors, L.P.",1.5451,14
us,MOD,"Gabelli Funds, LLC",1.3791,15
us,MOD,JP Morgan Asset Management,1.3777,16
us,MOD,Nomura Investment Management Business Trust,1.3474,17
us,MOD,"Charles Schwab Investment Management, Inc.",1.3168,18
us,MOD,Capital World Investors,1.2384,19
us,MOD,XN LP,1.217,20
us,MODD,"AWM Investment Company, Inc.",6.7736,1
us,MODD,Pathfinder Asset Management Limited,5.5379,2
us,MODD,"Solas Capital Management, LLC",5.3221,3
us,MODD,Bleichroeder LP,3.4543,4
us,MODD,"Manchester Management Company, L.L.C.",2.5468,5
us,MODD,683 Capital Management LLC,2.3092,6
us,MODD,Bard Associates Inc.,1.8996,7
us,MODD,DiPerna (Paul),1.5724,8
us,MODD,"Vanguard Capital Management, LLC",1.033,9
us,MODD,"Heights Capital Management, Inc.",0.9237,10
us,MODD,"Geode Capital Management, L.L.C.",0.5078,11
us,MODD,"Sio Capital Management, LLC",0.4838,12
us,MODD,Besser (James E),0.2598,13
us,MODD,Jeb Partners  LP,0.2035,14
us,MODD,"BlackRock Institutional Trust Company, N.A.",0.1675,15
us,MODD,Vanguard Fiduciary Trust Co,0.1591,16
us,MODD,Felsher (Steven G),0.1568,17
us,MODD,DeSisto (Duane M),0.1451,18
us,MODD,Frank (Morgan C.),0.127,19
us,MODD,"Corsair Capital Management, L.P.",0.0616,20
us,MODG,"DDFS Partnership, L.P.",10.3433,1
us,MODG,"BlackRock Institutional Trust Company, N.A.",10.3383,2
us,MODG,"Dimensional Fund Advisors, L.P.",5.2662,3
us,MODG,"Leonard Green & Partners, L.P.",5.0067,4
us,MODG,"Vanguard Portfolio Management, LLC",4.8183,5
us,MODG,"Wellington Management Company, LLP",4.137,6
us,MODG,"American Century Investment Management, Inc.",3.8457,7
us,MODG,"Vanguard Capital Management, LLC",3.446,8
us,MODG,State Street Investment Management (US),2.9401,9
us,MODG,Shapiro Capital Management LLC,2.8943,10
us,MODG,Principal Global Investors (Equity),2.1343,11
us,MODG,"Geode Capital Management, L.L.C.",1.7992,12
us,MODG,"Charles Schwab Investment Management, Inc.",1.4711,13
us,MODG,AllianceBernstein L.P.,1.4294,14
us,MODG,"Goldman Sachs Asset Management, L.P.",1.2664,15
us,MODG,Brewer (Oliver G III),1.1459,16
us,MODG,Invesco Capital Management LLC,0.8865,17
us,MODG,"Bridgeway Capital Management, LLC",0.7671,18
us,MODG,BWCP LP,0.7557,19
us,MODG,"Northern Trust Investments, Inc.",0.7164,20
us,MODV,"Coliseum Capital Management, L.L.C.",31.1436,1
us,MODV,AI Catalyst Fund LP,14.79,2
us,MODV,Sampson L Heath,0.2493,3
us,MODV,AEGON Investment Management B.V.,0.2019,4
us,MODV,Toledo (Henry),0.1477,5
us,MODV,Norwalk (Leslie V),0.1307,6
us,MODV,Carter (Todd J.),0.1165,7
us,MODV,Gutierrez (Barbara),0.0964,8
us,MODV,Kral (Jessica),0.0813,9
us,MODV,Berstler (Chelsey),0.0397,10
us,MODV,Orcutt (Rebecca),0.0277,11
us,MODV,Silvercrest Asset Management Group LLC,0.0168,12
us,MODV,Khan (Faisal),0.0128,13
us,MODV,"T. Rowe Price Associates, Inc.",0.0057,14
us,MODV,Simpson (Ilias),0.0053,15
us,MODV,Mackenzie Financial Corporation,0.0004,16
us,MODV,Mellon Investments Corporation,0.0,17
us,MODV,"Franklin Mutual Advisers, LLC",0.0,18
us,MODV,"UBS Financial Services, Inc.",0.0,19
us,MODV,Voya Investment Management LLC,0.0,20
us,MOGA,"BlackRock Institutional Trust Company, N.A.",12.3277,1
us,MOGA,"EARNEST Partners, LLC",6.6865,2
us,MOGA,State Street Investment Management (US),5.7924,3
us,MOGA,"Vanguard Portfolio Management, LLC",5.1374,4
us,MOGA,"Vanguard Capital Management, LLC",4.4793,5
us,MOGA,Managed Account Advisors LLC,2.9165,6
us,MOGA,"Geode Capital Management, L.L.C.",2.3137,7
us,MOGA,SEI Investments Management Corporation,2.3112,8
us,MOGA,"Goldman Sachs Asset Management, L.P.",2.2626,9
us,MOGA,"Dimensional Fund Advisors, L.P.",2.1184,10
us,MOGA,"T. Rowe Price Associates, Inc.",1.7267,11
us,MOGA,PRIMECAP Management Company,1.5238,12
us,MOGA,Moog Stock Employee Compensation Trust,1.4949,13
us,MOGA,"Congress Asset Management Company, LLP",1.4288,14
us,MOGA,Capital World Investors,1.4065,15
us,MOGA,"Jane Street Capital, L.L.C.",1.2851,16
us,MOGA,Norges Bank Investment Management (NBIM),1.2807,17
us,MOGA,VanEck Asset Management B.V.,1.2805,18
us,MOGA,"Brandes Investment Partners, L.P.",1.2525,19
us,MOGA,"Charles Schwab Investment Management, Inc.",1.2348,20
us,MOGB,Moog Inc. Retirement Savings Plan,54.8292,1
us,MOGB,Moog Supplemental Retirement Plan Trust Inc,25.4718,2
us,MOGB,Moog Stock Employee Compensation Trust,16.122,3
us,MOGB,"Gabelli Funds, LLC",2.3539,4
us,MOGB,West Branch Capital LLC,1.8534,5
us,MOGB,Scannell (John R),1.3545,6
us,MOGB,Roche Patrick J,0.8834,7
us,MOGB,AllianceBernstein L.P.,0.802,8
us,MOGB,Fishback (Donald R),0.5213,9
us,MOGB,Walter Jennifer,0.4744,10
us,MOGB,Gisel (William G Jr),0.3947,11
us,MOGB,Gundermann (Peter J),0.3559,12
us,MOGB,Kayser (Kraig H),0.3544,13
us,MOGB,Wilkinson (Paul),0.2867,14
us,MOGB,Edgewood Management LLC,0.222,15
us,MOGB,Coletti (Janet M),0.1895,16
us,MOGB,Mclachlan (Stuart),0.1845,17
us,MOGB,Renaissance Technologies LLC,0.1418,18
us,MOGB,Schaff (Michael A),0.1296,19
us,MOGB,Morgan Stanley Smith Barney LLC,0.1276,20
us,MOGO,Wekerle (Michael Anthony),10.1317,1
us,MOGO,Amplify Investments LLC,5.3672,2
us,MOGO,Feller (David Marshall),4.6958,3
us,MOGO,Feller (Greg),2.9285,4
us,MOGO,Tidal Investments LLC,2.3508,5
us,MOGO,"Goldman Sachs & Company, Inc.",0.8405,6
us,MOGO,Payne (Christopher Evan Morgan),0.5398,7
us,MOGO,Mariner Wealth Advisors,0.2315,8
us,MOGO,XTX Markets LLC,0.1168,9
us,MOGO,First Manhattan Co. LLC,0.1105,10
us,MOGO,GTS Securities LLC,0.1011,11
us,MOGO,"Centiva Capital, LP",0.0813,12
us,MOGO,"Jane Street Capital, L.L.C.",0.0669,13
us,MOGO,Carter (Justin),0.0498,14
us,MOGO,Morgan Stanley Canada Limited,0.046,15
us,MOGO,Rathbones Investment Management Limited,0.0432,16
us,MOGO,"Susquehanna International Group, LLP",0.0428,17
us,MOGO,"RBC Dominion Securities, Inc.",0.0401,18
us,MOGO,Cameron (Christy),0.0363,19
us,MOGO,Morgan Stanley & Co. LLC,0.0317,20
us,MOGU,Chen (Qi),12.9127,1
us,MOGU,"HHLR Advisors, Ltd.",11.8161,2
us,MOGU,TB Alternative Assets Ltd.,9.5383,3
us,MOGU,Wei (Yibo),3.2437,4
us,MOGU,Renaissance Technologies LLC,0.1811,5
us,MOGU,Citadel Advisors LLC,0.1761,6
us,MOGU,"SBI Securities Co., Ltd.",0.0012,7
us,MOGU,Parametric Portfolio Associates LLC,0.0,8
us,MOGU,Virtu Americas LLC,0.0,9
us,MOGU,"UBS Financial Services, Inc.",0.0,10
us,MOGU,"EverSource Wealth Advisors, LLC",0.0,11
us,MOGU,"EverSource Wealth Advisors, LLC",0.0,12
us,MOH,"BlackRock Institutional Trust Company, N.A.",11.0325,1
us,MOH,Capital World Investors,6.129,2
us,MOH,"AQR Capital Management, LLC",5.4854,3
us,MOH,"Vanguard Portfolio Management, LLC",5.3467,4
us,MOH,Fidelity Management & Research Company LLC,4.8624,5
us,MOH,"Vanguard Capital Management, LLC",4.4257,6
us,MOH,Victory Capital Management Inc.,3.9669,7
us,MOH,State Street Investment Management (US),3.315,8
us,MOH,"Dimensional Fund Advisors, L.P.",2.6722,9
us,MOH,"Two Sigma Investments, LP",2.5875,10
us,MOH,8 knots Management LLC,2.1961,11
us,MOH,"Wellington Management Company, LLP",2.1685,12
us,MOH,Capital Research Global Investors,2.0839,13
us,MOH,Harris Associates L.P.,1.8738,14
us,MOH,"T. Rowe Price Associates, Inc.",1.7828,15
us,MOH,"Geode Capital Management, L.L.C.",1.7644,16
us,MOH,"Jane Street Capital, L.L.C.",1.5948,17
us,MOH,"Maverick Capital, Ltd.",1.2371,18
us,MOH,Fidelity Institutional Asset Management,1.2207,19
us,MOH,Madison Avenue Partners LP,1.2143,20
us,MOLN,"Suvretta Capital Management, LLC",5.9222,1
us,MOLN,BVF Partners L.P.,3.6095,2
us,MOLN,"SmartHarvest Portfolios, LLC",0.0414,3
us,MOLN,"Geode Capital Management, L.L.C.",0.0029,4
us,MOLN,Morgan Stanley & Co. LLC,0.001,5
us,MOLN,Rhumbline Advisers Ltd. Partnership,0.0,6
us,MOLN,BofA Global Research (US),0.0,7
us,MOLN,Parametric Portfolio Associates LLC,0.0,8
us,MOLN,"UBS Financial Services, Inc.",0.0,9
us,MOLN,"EverSource Wealth Advisors, LLC",0.0,10
us,MOLN,Parametric Portfolio Associates LLC,0.0,11
us,MOLN,"UBS Financial Services, Inc.",0.0,12
us,MOLN,"EverSource Wealth Advisors, LLC",0.0,13
us,MOMO,J O Hambro Capital Management Limited,10.8125,1
us,MOMO,Renaissance Technologies LLC,6.9565,2
us,MOMO,Athos Capital Limited,6.9553,3
us,MOMO,Acadian Asset Management LLC,5.8296,4
us,MOMO,"Vanguard Capital Management, LLC",3.5428,5
us,MOMO,LSV Asset Management,3.202,6
us,MOMO,"Goldman Sachs & Company, Inc.",2.9741,7
us,MOMO,"BlackRock Institutional Trust Company, N.A.",2.3529,8
us,MOMO,"Dimensional Fund Advisors, L.P.",2.2391,9
us,MOMO,Rothschild & Co Asset Management Europe SCS,2.1782,10
us,MOMO,"D. E. Shaw & Co., L.P.",2.039,11
us,MOMO,State Street Investment Management (US),1.7297,12
us,MOMO,"Arrowstreet Capital, Limited Partnership",1.5165,13
us,MOMO,Fidelity International,1.5046,14
us,MOMO,Norges Bank Investment Management (NBIM),1.2981,15
us,MOMO,Qube Research & Technologies Ltd,1.1273,16
us,MOMO,"American Century Investment Management, Inc.",1.0944,17
us,MOMO,Tiger Pacific Capital LP,1.0871,18
us,MOMO,Assenagon Asset Management S.A.,0.99,19
us,MOMO,"Charles Schwab Investment Management, Inc.",0.9738,20
us,MOND,Fintiklis (Orestes),4.6495,1
us,MOND,Portillo (Jesus),1.034,2
us,MOND,Dullum (James),0.3911,3
us,MOND,Corebridge Financial Inc.,0.0,4
us,MOND,"Goldman Sachs & Company, Inc.",0.0,5
us,MOND,Fidelity Management & Research Company LLC,0.0,6
us,MOND,RBC Capital Markets Wealth Management,0.0,7
us,MOND,Nuveen LLC,0.0,8
us,MOND,JPMorgan Private Bank (United States),0.0,9
us,MOND,"Ameritas Investment Partners, Inc.",0.0,10
us,MOND,BNY Mellon Asset Management,0.0,11
us,MOND,"Northern Trust Investments, Inc.",0.0,12
